	RH, %	T, °C	pw, psi
1/28/2016 1:18:19 AM 	25.99	23.81	0.111
1/28/2016 1:18:24 AM 	25.99	23.81	0.111
1/28/2016 1:18:29 AM 	26.00	23.81	0.111
1/28/2016 1:18:34 AM 	26.00	23.81	0.111
1/28/2016 1:18:39 AM 	26.00	23.81	0.111
1/28/2016 1:18:44 AM 	26.00	23.81	0.111
1/28/2016 1:18:49 AM 	25.99	23.81	0.111
1/28/2016 1:18:54 AM 	25.99	23.81	0.111
1/28/2016 1:18:59 AM 	25.99	23.81	0.111
1/28/2016 1:19:04 AM 	25.99	23.81	0.111
1/28/2016 1:19:09 AM 	25.98	23.81	0.111
1/28/2016 1:19:14 AM 	26.00	23.82	0.111
1/28/2016 1:19:19 AM 	26.01	23.82	0.111
1/28/2016 1:19:24 AM 	26.02	23.82	0.111
1/28/2016 1:19:29 AM 	26.03	23.82	0.111
1/28/2016 1:19:34 AM 	26.04	23.81	0.111
1/28/2016 1:19:39 AM 	26.04	23.82	0.111
1/28/2016 1:19:44 AM 	26.05	23.82	0.112
1/28/2016 1:19:49 AM 	26.05	23.82	0.112
1/28/2016 1:19:54 AM 	26.05	23.82	0.112
1/28/2016 1:19:59 AM 	26.04	23.82	0.112
1/28/2016 1:20:04 AM 	26.04	23.82	0.112
1/28/2016 1:20:09 AM 	26.05	23.82	0.112
1/28/2016 1:20:14 AM 	26.06	23.82	0.112
1/28/2016 1:20:19 AM 	26.06	23.82	0.112
1/28/2016 1:20:24 AM 	26.06	23.82	0.112
1/28/2016 1:20:29 AM 	26.06	23.82	0.112
1/28/2016 1:20:34 AM 	26.06	23.82	0.112
1/28/2016 1:20:39 AM 	26.06	23.82	0.112
1/28/2016 1:20:44 AM 	26.06	23.83	0.112
1/28/2016 1:20:49 AM 	26.06	23.83	0.112
1/28/2016 1:20:54 AM 	26.06	23.83	0.112
1/28/2016 1:20:59 AM 	26.06	23.82	0.112
1/28/2016 1:21:04 AM 	26.06	23.83	0.112
1/28/2016 1:21:09 AM 	26.06	23.83	0.112
1/28/2016 1:21:14 AM 	26.05	23.83	0.112
1/28/2016 1:21:19 AM 	26.05	23.83	0.112
1/28/2016 1:21:24 AM 	26.06	23.83	0.112
1/28/2016 1:21:29 AM 	26.05	23.83	0.112
1/28/2016 1:21:34 AM 	26.05	23.83	0.112
1/28/2016 1:21:39 AM 	26.04	23.83	0.112
1/28/2016 1:21:44 AM 	26.04	23.83	0.112
1/28/2016 1:21:49 AM 	26.05	23.83	0.112
1/28/2016 1:21:54 AM 	26.04	23.83	0.112
1/28/2016 1:21:59 AM 	26.04	23.83	0.112
1/28/2016 1:22:04 AM 	26.04	23.83	0.112
1/28/2016 1:22:09 AM 	26.04	23.83	0.112
1/28/2016 1:22:14 AM 	26.04	23.83	0.112
1/28/2016 1:22:19 AM 	26.04	23.83	0.112
1/28/2016 1:22:24 AM 	26.04	23.83	0.112
1/28/2016 1:22:29 AM 	26.04	23.83	0.112
1/28/2016 1:22:34 AM 	26.05	23.83	0.112
1/28/2016 1:22:39 AM 	26.06	23.83	0.112
1/28/2016 1:22:44 AM 	26.07	23.83	0.112
1/28/2016 1:22:49 AM 	26.07	23.83	0.112
1/28/2016 1:22:54 AM 	26.07	23.84	0.112
1/28/2016 1:22:59 AM 	26.06	23.84	0.112
1/28/2016 1:23:04 AM 	26.06	23.83	0.112
1/28/2016 1:23:09 AM 	26.07	23.83	0.112
1/28/2016 1:23:14 AM 	26.07	23.84	0.112
1/28/2016 1:23:19 AM 	26.07	23.84	0.112
1/28/2016 1:23:24 AM 	26.07	23.84	0.112
1/28/2016 1:23:29 AM 	26.06	23.84	0.112
1/28/2016 1:23:34 AM 	26.06	23.84	0.112
1/28/2016 1:23:39 AM 	26.05	23.84	0.112
1/28/2016 1:23:44 AM 	26.05	23.84	0.112
1/28/2016 1:23:49 AM 	26.05	23.84	0.112
1/28/2016 1:23:54 AM 	26.05	23.84	0.112
1/28/2016 1:23:59 AM 	26.04	23.84	0.112
1/28/2016 1:24:04 AM 	26.04	23.84	0.112
1/28/2016 1:24:09 AM 	26.02	23.84	0.112
1/28/2016 1:24:14 AM 	26.03	23.84	0.112
1/28/2016 1:24:19 AM 	26.05	23.84	0.112
1/28/2016 1:24:24 AM 	26.06	23.85	0.112
1/28/2016 1:24:29 AM 	26.06	23.85	0.112
1/28/2016 1:24:34 AM 	26.07	23.85	0.112
1/28/2016 1:24:39 AM 	26.07	23.84	0.112
1/28/2016 1:24:44 AM 	26.07	23.84	0.112
1/28/2016 1:24:49 AM 	26.07	23.84	0.112
1/28/2016 1:24:54 AM 	26.07	23.85	0.112
1/28/2016 1:24:59 AM 	26.07	23.84	0.112
1/28/2016 1:25:04 AM 	26.07	23.84	0.112
1/28/2016 1:25:09 AM 	26.07	23.85	0.112
1/28/2016 1:25:14 AM 	26.07	23.85	0.112
1/28/2016 1:25:19 AM 	26.08	23.85	0.112
1/28/2016 1:25:24 AM 	26.08	23.85	0.112
1/28/2016 1:25:29 AM 	26.08	23.85	0.112
1/28/2016 1:25:34 AM 	26.07	23.85	0.112
1/28/2016 1:25:39 AM 	26.07	23.85	0.112
1/28/2016 1:25:44 AM 	26.07	23.85	0.112
1/28/2016 1:25:49 AM 	26.06	23.85	0.112
1/28/2016 1:25:54 AM 	26.07	23.85	0.112
1/28/2016 1:25:59 AM 	26.06	23.84	0.112
1/28/2016 1:26:04 AM 	26.06	23.85	0.112
1/28/2016 1:26:09 AM 	26.06	23.85	0.112
1/28/2016 1:26:14 AM 	26.06	23.84	0.112
1/28/2016 1:26:19 AM 	26.07	23.84	0.112
1/28/2016 1:26:24 AM 	26.07	23.85	0.112
1/28/2016 1:26:29 AM 	26.07	23.84	0.112
1/28/2016 1:26:34 AM 	26.07	23.85	0.112
1/28/2016 1:26:39 AM 	26.07	23.85	0.112
1/28/2016 1:26:44 AM 	26.07	23.84	0.112
1/28/2016 1:26:49 AM 	26.07	23.84	0.112
1/28/2016 1:26:54 AM 	26.07	23.84	0.112
1/28/2016 1:26:59 AM 	26.07	23.85	0.112
1/28/2016 1:27:04 AM 	26.08	23.85	0.112
1/28/2016 1:27:09 AM 	26.08	23.85	0.112
1/28/2016 1:27:14 AM 	26.08	23.85	0.112
1/28/2016 1:27:19 AM 	26.07	23.84	0.112
1/28/2016 1:27:24 AM 	26.07	23.84	0.112
1/28/2016 1:27:29 AM 	26.08	23.85	0.112
1/28/2016 1:27:34 AM 	26.08	23.85	0.112
1/28/2016 1:27:39 AM 	26.07	23.85	0.112
1/28/2016 1:27:44 AM 	26.07	23.85	0.112
1/28/2016 1:27:49 AM 	26.07	23.85	0.112
1/28/2016 1:27:54 AM 	26.08	23.85	0.112
1/28/2016 1:27:59 AM 	26.08	23.84	0.112
1/28/2016 1:28:04 AM 	26.08	23.84	0.112
1/28/2016 1:28:09 AM 	26.08	23.85	0.112
1/28/2016 1:28:14 AM 	26.08	23.85	0.112
1/28/2016 1:28:19 AM 	26.08	23.84	0.112
1/28/2016 1:28:24 AM 	26.08	23.85	0.112
1/28/2016 1:28:29 AM 	26.08	23.84	0.112
1/28/2016 1:28:34 AM 	26.08	23.85	0.112
1/28/2016 1:28:39 AM 	26.08	23.85	0.112
1/28/2016 1:28:44 AM 	26.08	23.85	0.112
1/28/2016 1:28:49 AM 	26.08	23.85	0.112
1/28/2016 1:28:54 AM 	26.08	23.84	0.112
1/28/2016 1:28:59 AM 	26.09	23.85	0.112
1/28/2016 1:29:04 AM 	26.09	23.85	0.112
1/28/2016 1:29:09 AM 	26.09	23.85	0.112
1/28/2016 1:29:14 AM 	26.11	23.85	0.112
1/28/2016 1:29:19 AM 	26.13	23.85	0.112
1/28/2016 1:29:24 AM 	26.14	23.85	0.112
1/28/2016 1:29:29 AM 	26.14	23.85	0.112
1/28/2016 1:29:34 AM 	26.14	23.85	0.112
1/28/2016 1:29:39 AM 	26.15	23.85	0.112
1/28/2016 1:29:44 AM 	26.15	23.85	0.112
1/28/2016 1:29:49 AM 	26.14	23.85	0.112
1/28/2016 1:29:54 AM 	26.14	23.85	0.112
1/28/2016 1:29:59 AM 	26.14	23.85	0.112
1/28/2016 1:30:04 AM 	26.13	23.85	0.112
1/28/2016 1:30:09 AM 	26.13	23.85	0.112
1/28/2016 1:30:14 AM 	26.12	23.85	0.112
1/28/2016 1:30:19 AM 	26.11	23.85	0.112
1/28/2016 1:30:24 AM 	26.11	23.84	0.112
1/28/2016 1:30:29 AM 	26.13	23.84	0.112
1/28/2016 1:30:34 AM 	26.13	23.85	0.112
1/28/2016 1:30:39 AM 	26.12	23.85	0.112
1/28/2016 1:30:44 AM 	26.12	23.85	0.112
1/28/2016 1:30:49 AM 	26.12	23.85	0.112
1/28/2016 1:30:54 AM 	26.12	23.85	0.112
1/28/2016 1:30:59 AM 	26.12	23.85	0.112
1/28/2016 1:31:04 AM 	26.10	23.85	0.112
1/28/2016 1:31:09 AM 	26.11	23.85	0.112
1/28/2016 1:31:14 AM 	26.11	23.84	0.112
1/28/2016 1:31:19 AM 	26.11	23.85	0.112
1/28/2016 1:31:24 AM 	26.11	23.84	0.112
1/28/2016 1:31:29 AM 	26.11	23.84	0.112
1/28/2016 1:31:34 AM 	26.11	23.85	0.112
1/28/2016 1:31:39 AM 	26.11	23.85	0.112
1/28/2016 1:31:44 AM 	26.11	23.84	0.112
1/28/2016 1:31:49 AM 	26.11	23.84	0.112
1/28/2016 1:31:54 AM 	26.11	23.84	0.112
1/28/2016 1:31:59 AM 	26.10	23.84	0.112
1/28/2016 1:32:04 AM 	26.09	23.84	0.112
1/28/2016 1:32:09 AM 	26.09	23.84	0.112
1/28/2016 1:32:14 AM 	26.10	23.84	0.112
1/28/2016 1:32:19 AM 	26.10	23.84	0.112
1/28/2016 1:32:24 AM 	26.11	23.84	0.112
1/28/2016 1:32:29 AM 	26.11	23.84	0.112
1/28/2016 1:32:34 AM 	26.11	23.84	0.112
1/28/2016 1:32:39 AM 	26.11	23.84	0.112
1/28/2016 1:32:44 AM 	26.11	23.83	0.112
1/28/2016 1:32:49 AM 	26.11	23.83	0.112
1/28/2016 1:32:54 AM 	26.11	23.83	0.112
1/28/2016 1:32:59 AM 	26.11	23.83	0.112
1/28/2016 1:33:04 AM 	26.11	23.84	0.112
1/28/2016 1:33:09 AM 	26.11	23.84	0.112
1/28/2016 1:33:14 AM 	26.11	23.84	0.112
1/28/2016 1:33:19 AM 	26.11	23.84	0.112
1/28/2016 1:33:24 AM 	26.11	23.83	0.112
1/28/2016 1:33:29 AM 	26.11	23.84	0.112
1/28/2016 1:33:34 AM 	26.11	23.84	0.112
1/28/2016 1:33:39 AM 	26.11	23.83	0.112
1/28/2016 1:33:44 AM 	26.11	23.83	0.112
1/28/2016 1:33:49 AM 	26.12	23.83	0.112
1/28/2016 1:33:54 AM 	26.12	23.83	0.112
1/28/2016 1:33:59 AM 	26.12	23.84	0.112
1/28/2016 1:34:04 AM 	26.12	23.84	0.112
1/28/2016 1:34:09 AM 	26.11	23.83	0.112
1/28/2016 1:34:14 AM 	26.12	23.83	0.112
1/28/2016 1:34:19 AM 	26.14	23.83	0.112
1/28/2016 1:34:24 AM 	26.14	23.83	0.112
1/28/2016 1:34:29 AM 	26.14	23.83	0.112
1/28/2016 1:34:34 AM 	26.14	23.83	0.112
1/28/2016 1:34:39 AM 	26.14	23.83	0.112
1/28/2016 1:34:44 AM 	26.14	23.83	0.112
1/28/2016 1:34:49 AM 	26.13	23.83	0.112
1/28/2016 1:34:54 AM 	26.13	23.83	0.112
1/28/2016 1:34:59 AM 	26.13	23.83	0.112
1/28/2016 1:35:04 AM 	26.13	23.83	0.112
1/28/2016 1:35:09 AM 	26.13	23.83	0.112
1/28/2016 1:35:14 AM 	26.13	23.83	0.112
1/28/2016 1:35:19 AM 	26.13	23.83	0.112
1/28/2016 1:35:24 AM 	26.13	23.82	0.112
1/28/2016 1:35:29 AM 	26.13	23.83	0.112
1/28/2016 1:35:34 AM 	26.13	23.83	0.112
1/28/2016 1:35:39 AM 	26.13	23.83	0.112
1/28/2016 1:35:44 AM 	26.13	23.83	0.112
1/28/2016 1:35:49 AM 	26.13	23.82	0.112
1/28/2016 1:35:54 AM 	26.13	23.82	0.112
1/28/2016 1:35:59 AM 	26.12	23.82	0.112
1/28/2016 1:36:04 AM 	26.13	23.82	0.112
1/28/2016 1:36:09 AM 	26.12	23.83	0.112
1/28/2016 1:36:14 AM 	26.12	23.82	0.112
1/28/2016 1:36:19 AM 	26.13	23.82	0.112
1/28/2016 1:36:24 AM 	26.12	23.82	0.112
1/28/2016 1:36:29 AM 	26.12	23.82	0.112
1/28/2016 1:36:34 AM 	26.12	23.82	0.112
1/28/2016 1:36:39 AM 	26.12	23.82	0.112
1/28/2016 1:36:44 AM 	26.12	23.82	0.112
1/28/2016 1:36:49 AM 	26.13	23.82	0.112
1/28/2016 1:36:54 AM 	26.12	23.82	0.112
1/28/2016 1:36:59 AM 	26.12	23.82	0.112
1/28/2016 1:37:04 AM 	26.13	23.82	0.112
1/28/2016 1:37:09 AM 	26.14	23.82	0.112
1/28/2016 1:37:14 AM 	26.14	23.82	0.112
1/28/2016 1:37:19 AM 	26.14	23.82	0.112
1/28/2016 1:37:24 AM 	26.14	23.82	0.112
1/28/2016 1:37:29 AM 	26.14	23.82	0.112
1/28/2016 1:37:34 AM 	26.13	23.82	0.112
1/28/2016 1:37:39 AM 	26.13	23.82	0.112
1/28/2016 1:37:44 AM 	26.14	23.82	0.112
1/28/2016 1:37:49 AM 	26.14	23.81	0.112
1/28/2016 1:37:54 AM 	26.14	23.81	0.112
1/28/2016 1:37:59 AM 	26.14	23.81	0.112
1/28/2016 1:38:04 AM 	26.14	23.81	0.112
1/28/2016 1:38:09 AM 	26.14	23.81	0.112
1/28/2016 1:38:14 AM 	26.14	23.81	0.112
1/28/2016 1:38:19 AM 	26.14	23.81	0.112
1/28/2016 1:38:24 AM 	26.13	23.81	0.112
1/28/2016 1:38:29 AM 	26.13	23.81	0.112
1/28/2016 1:38:34 AM 	26.13	23.81	0.112
1/28/2016 1:38:39 AM 	26.13	23.81	0.112
1/28/2016 1:38:44 AM 	26.14	23.81	0.112
1/28/2016 1:38:49 AM 	26.15	23.81	0.112
1/28/2016 1:38:54 AM 	26.15	23.81	0.112
1/28/2016 1:38:59 AM 	26.15	23.81	0.112
1/28/2016 1:39:04 AM 	26.14	23.81	0.112
1/28/2016 1:39:09 AM 	26.12	23.81	0.112
1/28/2016 1:39:14 AM 	26.12	23.81	0.112
1/28/2016 1:39:19 AM 	26.14	23.81	0.112
1/28/2016 1:39:24 AM 	26.15	23.81	0.112
1/28/2016 1:39:29 AM 	26.16	23.81	0.112
1/28/2016 1:39:34 AM 	26.16	23.81	0.112
1/28/2016 1:39:39 AM 	26.17	23.81	0.112
1/28/2016 1:39:44 AM 	26.17	23.81	0.112
1/28/2016 1:39:49 AM 	26.17	23.81	0.112
1/28/2016 1:39:54 AM 	26.17	23.81	0.112
1/28/2016 1:39:59 AM 	26.17	23.81	0.112
1/28/2016 1:40:04 AM 	26.17	23.81	0.112
1/28/2016 1:40:09 AM 	26.17	23.81	0.112
1/28/2016 1:40:14 AM 	26.18	23.81	0.112
1/28/2016 1:40:19 AM 	26.18	23.81	0.112
1/28/2016 1:40:24 AM 	26.18	23.81	0.112
1/28/2016 1:40:29 AM 	26.18	23.81	0.112
1/28/2016 1:40:34 AM 	26.18	23.81	0.112
1/28/2016 1:40:39 AM 	26.18	23.81	0.112
1/28/2016 1:40:44 AM 	26.19	23.81	0.112
1/28/2016 1:40:49 AM 	26.18	23.81	0.112
1/28/2016 1:40:54 AM 	26.19	23.81	0.112
1/28/2016 1:40:59 AM 	26.18	23.80	0.112
1/28/2016 1:41:04 AM 	26.19	23.80	0.112
1/28/2016 1:41:09 AM 	26.18	23.81	0.112
1/28/2016 1:41:14 AM 	26.18	23.81	0.112
1/28/2016 1:41:19 AM 	26.18	23.81	0.112
1/28/2016 1:41:24 AM 	26.18	23.81	0.112
1/28/2016 1:41:29 AM 	26.18	23.81	0.112
1/28/2016 1:41:34 AM 	26.17	23.81	0.112
1/28/2016 1:41:39 AM 	26.17	23.81	0.112
1/28/2016 1:41:44 AM 	26.17	23.81	0.112
1/28/2016 1:41:49 AM 	26.17	23.81	0.112
1/28/2016 1:41:54 AM 	26.17	23.81	0.112
1/28/2016 1:41:59 AM 	26.17	23.81	0.112
1/28/2016 1:42:04 AM 	26.17	23.81	0.112
1/28/2016 1:42:09 AM 	26.17	23.81	0.112
1/28/2016 1:42:14 AM 	26.17	23.81	0.112
1/28/2016 1:42:19 AM 	26.16	23.81	0.112
1/28/2016 1:42:24 AM 	26.16	23.81	0.112
1/28/2016 1:42:29 AM 	26.15	23.81	0.112
1/28/2016 1:42:34 AM 	26.15	23.81	0.112
1/28/2016 1:42:39 AM 	26.16	23.81	0.112
1/28/2016 1:42:44 AM 	26.16	23.81	0.112
1/28/2016 1:42:49 AM 	26.16	23.81	0.112
1/28/2016 1:42:54 AM 	26.16	23.80	0.112
1/28/2016 1:42:59 AM 	26.16	23.81	0.112
1/28/2016 1:43:04 AM 	26.15	23.81	0.112
1/28/2016 1:43:09 AM 	26.16	23.80	0.112
1/28/2016 1:43:14 AM 	26.16	23.80	0.112
1/28/2016 1:43:19 AM 	26.17	23.80	0.112
1/28/2016 1:43:24 AM 	26.17	23.80	0.112
1/28/2016 1:43:29 AM 	26.18	23.80	0.112
1/28/2016 1:43:34 AM 	26.18	23.80	0.112
1/28/2016 1:43:39 AM 	26.18	23.80	0.112
1/28/2016 1:43:44 AM 	26.19	23.80	0.112
1/28/2016 1:43:49 AM 	26.19	23.80	0.112
1/28/2016 1:43:54 AM 	26.18	23.80	0.112
1/28/2016 1:43:59 AM 	26.18	23.80	0.112
1/28/2016 1:44:04 AM 	26.17	23.80	0.112
1/28/2016 1:44:09 AM 	26.16	23.80	0.112
1/28/2016 1:44:14 AM 	26.17	23.80	0.112
1/28/2016 1:44:19 AM 	26.19	23.81	0.112
1/28/2016 1:44:24 AM 	26.20	23.81	0.112
1/28/2016 1:44:29 AM 	26.21	23.80	0.112
1/28/2016 1:44:34 AM 	26.22	23.80	0.112
1/28/2016 1:44:39 AM 	26.22	23.80	0.112
1/28/2016 1:44:44 AM 	26.23	23.80	0.112
1/28/2016 1:44:49 AM 	26.23	23.80	0.112
1/28/2016 1:44:54 AM 	26.23	23.80	0.112
1/28/2016 1:44:59 AM 	26.23	23.80	0.112
1/28/2016 1:45:04 AM 	26.23	23.80	0.112
1/28/2016 1:45:09 AM 	26.24	23.80	0.112
1/28/2016 1:45:14 AM 	26.23	23.80	0.112
1/28/2016 1:45:19 AM 	26.23	23.80	0.112
1/28/2016 1:45:24 AM 	26.23	23.80	0.112
1/28/2016 1:45:29 AM 	26.23	23.80	0.112
1/28/2016 1:45:34 AM 	26.23	23.80	0.112
1/28/2016 1:45:39 AM 	26.24	23.80	0.112
1/28/2016 1:45:44 AM 	26.24	23.80	0.112
1/28/2016 1:45:49 AM 	26.24	23.80	0.112
1/28/2016 1:45:54 AM 	26.23	23.80	0.112
1/28/2016 1:45:59 AM 	26.22	23.80	0.112
1/28/2016 1:46:04 AM 	26.23	23.80	0.112
1/28/2016 1:46:09 AM 	26.22	23.80	0.112
1/28/2016 1:46:14 AM 	26.22	23.80	0.112
1/28/2016 1:46:19 AM 	26.23	23.81	0.112
1/28/2016 1:46:24 AM 	26.23	23.80	0.112
1/28/2016 1:46:29 AM 	26.23	23.80	0.112
1/28/2016 1:46:34 AM 	26.23	23.80	0.112
1/28/2016 1:46:39 AM 	26.23	23.80	0.112
1/28/2016 1:46:44 AM 	26.22	23.80	0.112
1/28/2016 1:46:49 AM 	26.22	23.80	0.112
1/28/2016 1:46:54 AM 	26.22	23.80	0.112
1/28/2016 1:46:59 AM 	26.22	23.80	0.112
1/28/2016 1:47:04 AM 	26.22	23.80	0.112
1/28/2016 1:47:09 AM 	26.22	23.80	0.112
1/28/2016 1:47:14 AM 	26.22	23.80	0.112
1/28/2016 1:47:19 AM 	26.22	23.80	0.112
1/28/2016 1:47:24 AM 	26.22	23.80	0.112
1/28/2016 1:47:29 AM 	26.23	23.80	0.112
1/28/2016 1:47:34 AM 	26.23	23.80	0.112
1/28/2016 1:47:39 AM 	26.23	23.80	0.112
1/28/2016 1:47:44 AM 	26.23	23.80	0.112
1/28/2016 1:47:49 AM 	26.22	23.80	0.112
1/28/2016 1:47:54 AM 	26.22	23.80	0.112
1/28/2016 1:47:59 AM 	26.22	23.80	0.112
1/28/2016 1:48:04 AM 	26.22	23.80	0.112
1/28/2016 1:48:09 AM 	26.22	23.80	0.112
1/28/2016 1:48:14 AM 	26.23	23.80	0.112
1/28/2016 1:48:19 AM 	26.23	23.80	0.112
1/28/2016 1:48:24 AM 	26.23	23.80	0.112
1/28/2016 1:48:29 AM 	26.23	23.80	0.112
1/28/2016 1:48:34 AM 	26.22	23.80	0.112
1/28/2016 1:48:39 AM 	26.23	23.80	0.112
1/28/2016 1:48:44 AM 	26.23	23.80	0.112
1/28/2016 1:48:49 AM 	26.23	23.80	0.112
1/28/2016 1:48:54 AM 	26.24	23.80	0.112
1/28/2016 1:48:59 AM 	26.24	23.80	0.112
1/28/2016 1:49:04 AM 	26.30	23.80	0.112
1/28/2016 1:49:09 AM 	26.34	23.80	0.113
1/28/2016 1:49:14 AM 	26.24	23.80	0.112
1/28/2016 1:49:19 AM 	26.14	23.81	0.112
1/28/2016 1:49:24 AM 	26.08	23.80	0.112
1/28/2016 1:49:29 AM 	26.04	23.80	0.111
1/28/2016 1:49:34 AM 	26.01	23.80	0.111
1/28/2016 1:49:39 AM 	25.99	23.80	0.111
1/28/2016 1:49:44 AM 	25.97	23.80	0.111
1/28/2016 1:49:49 AM 	25.97	23.80	0.111
1/28/2016 1:49:54 AM 	25.97	23.80	0.111
1/28/2016 1:49:59 AM 	25.97	23.80	0.111
1/28/2016 1:50:04 AM 	25.97	23.80	0.111
1/28/2016 1:50:09 AM 	25.97	23.80	0.111
1/28/2016 1:50:14 AM 	25.96	23.80	0.111
1/28/2016 1:50:19 AM 	25.96	23.81	0.111
1/28/2016 1:50:24 AM 	25.96	23.80	0.111
1/28/2016 1:50:29 AM 	25.97	23.80	0.111
1/28/2016 1:50:34 AM 	25.97	23.81	0.111
1/28/2016 1:50:39 AM 	25.97	23.81	0.111
1/28/2016 1:50:44 AM 	25.98	23.81	0.111
1/28/2016 1:50:49 AM 	25.98	23.81	0.111
1/28/2016 1:50:54 AM 	25.98	23.81	0.111
1/28/2016 1:50:59 AM 	25.98	23.81	0.111
1/28/2016 1:51:04 AM 	25.98	23.81	0.111
1/28/2016 1:51:09 AM 	25.98	23.81	0.111
1/28/2016 1:51:14 AM 	25.98	23.81	0.111
1/28/2016 1:51:19 AM 	25.98	23.81	0.111
1/28/2016 1:51:24 AM 	25.98	23.81	0.111
1/28/2016 1:51:29 AM 	25.98	23.81	0.111
1/28/2016 1:51:34 AM 	25.98	23.81	0.111
1/28/2016 1:51:39 AM 	25.99	23.81	0.111
1/28/2016 1:51:44 AM 	25.98	23.82	0.111
1/28/2016 1:51:49 AM 	25.98	23.82	0.111
1/28/2016 1:51:54 AM 	25.98	23.82	0.111
1/28/2016 1:51:59 AM 	25.98	23.81	0.111
1/28/2016 1:52:04 AM 	25.99	23.81	0.111
1/28/2016 1:52:09 AM 	25.99	23.81	0.111
1/28/2016 1:52:14 AM 	26.00	23.82	0.111
1/28/2016 1:52:19 AM 	25.99	23.82	0.111
1/28/2016 1:52:24 AM 	25.99	23.82	0.111
1/28/2016 1:52:29 AM 	25.99	23.82	0.111
1/28/2016 1:52:34 AM 	25.98	23.82	0.111
1/28/2016 1:52:39 AM 	25.98	23.82	0.111
1/28/2016 1:52:44 AM 	25.98	23.82	0.111
1/28/2016 1:52:49 AM 	25.99	23.82	0.111
1/28/2016 1:52:54 AM 	25.99	23.82	0.111
1/28/2016 1:52:59 AM 	25.98	23.82	0.111
1/28/2016 1:53:04 AM 	25.98	23.82	0.111
1/28/2016 1:53:09 AM 	25.98	23.82	0.111
1/28/2016 1:53:14 AM 	25.98	23.82	0.111
1/28/2016 1:53:19 AM 	25.97	23.82	0.111
1/28/2016 1:53:24 AM 	25.97	23.82	0.111
1/28/2016 1:53:29 AM 	25.97	23.82	0.111
1/28/2016 1:53:34 AM 	25.97	23.82	0.111
1/28/2016 1:53:39 AM 	25.98	23.82	0.111
1/28/2016 1:53:44 AM 	25.98	23.82	0.111
1/28/2016 1:53:49 AM 	25.97	23.82	0.111
1/28/2016 1:53:54 AM 	25.97	23.82	0.111
1/28/2016 1:53:59 AM 	25.98	23.82	0.111
1/28/2016 1:54:04 AM 	25.99	23.82	0.111
1/28/2016 1:54:09 AM 	25.99	23.82	0.111
1/28/2016 1:54:14 AM 	25.99	23.82	0.111
1/28/2016 1:54:19 AM 	25.99	23.83	0.111
1/28/2016 1:54:24 AM 	25.99	23.83	0.111
1/28/2016 1:54:29 AM 	25.99	23.83	0.111
1/28/2016 1:54:34 AM 	25.99	23.82	0.111
1/28/2016 1:54:39 AM 	25.98	23.82	0.111
1/28/2016 1:54:44 AM 	25.98	23.82	0.111
1/28/2016 1:54:49 AM 	25.97	23.82	0.111
1/28/2016 1:54:54 AM 	25.97	23.82	0.111
1/28/2016 1:54:59 AM 	25.97	23.82	0.111
1/28/2016 1:55:04 AM 	25.98	23.82	0.111
1/28/2016 1:55:09 AM 	25.98	23.82	0.111
1/28/2016 1:55:14 AM 	25.97	23.82	0.111
1/28/2016 1:55:19 AM 	25.97	23.83	0.111
1/28/2016 1:55:24 AM 	25.97	23.83	0.111
1/28/2016 1:55:29 AM 	25.98	23.83	0.111
1/28/2016 1:55:34 AM 	25.97	23.83	0.111
1/28/2016 1:55:39 AM 	25.97	23.82	0.111
1/28/2016 1:55:44 AM 	25.96	23.82	0.111
1/28/2016 1:55:49 AM 	25.96	23.83	0.111
1/28/2016 1:55:54 AM 	25.96	23.83	0.111
1/28/2016 1:55:59 AM 	25.96	23.83	0.111
1/28/2016 1:56:04 AM 	25.97	23.83	0.111
1/28/2016 1:56:09 AM 	25.97	23.82	0.111
1/28/2016 1:56:14 AM 	25.96	23.82	0.111
1/28/2016 1:56:19 AM 	25.97	23.82	0.111
1/28/2016 1:56:24 AM 	25.97	23.82	0.111
1/28/2016 1:56:29 AM 	25.97	23.82	0.111
1/28/2016 1:56:34 AM 	25.97	23.82	0.111
1/28/2016 1:56:39 AM 	25.97	23.82	0.111
1/28/2016 1:56:44 AM 	25.97	23.83	0.111
1/28/2016 1:56:49 AM 	25.97	23.82	0.111
1/28/2016 1:56:54 AM 	25.97	23.82	0.111
1/28/2016 1:56:59 AM 	25.97	23.83	0.111
1/28/2016 1:57:04 AM 	25.97	23.83	0.111
1/28/2016 1:57:09 AM 	25.97	23.82	0.111
1/28/2016 1:57:14 AM 	25.96	23.82	0.111
1/28/2016 1:57:19 AM 	25.96	23.82	0.111
1/28/2016 1:57:24 AM 	25.97	23.82	0.111
1/28/2016 1:57:29 AM 	25.96	23.82	0.111
1/28/2016 1:57:34 AM 	25.96	23.83	0.111
1/28/2016 1:57:39 AM 	25.96	23.82	0.111
1/28/2016 1:57:44 AM 	25.96	23.83	0.111
1/28/2016 1:57:49 AM 	25.96	23.82	0.111
1/28/2016 1:57:54 AM 	25.96	23.83	0.111
1/28/2016 1:57:59 AM 	25.97	23.83	0.111
1/28/2016 1:58:04 AM 	25.97	23.83	0.111
1/28/2016 1:58:09 AM 	25.96	23.83	0.111
1/28/2016 1:58:14 AM 	25.96	23.83	0.111
1/28/2016 1:58:19 AM 	25.96	23.83	0.111
1/28/2016 1:58:24 AM 	25.95	23.83	0.111
